       59:1465568909199 TID  12 sleeping on 'cond var'
       59:1465568909199 TID  12 CPU   8(2) preempted
       59:1465568909199 TID  12 CPU   8(2) restarted on the same CPU
       59:1465568909199 TID  12 sleeping on 'cond var'
       59:1465568909199 TID  12 CPU   8(2) preempted
       59:1465568909199 TID  12 CPU   8(2) restarted on the same CPU
        9:0         TID   4 CPU   9(2) created
        9:1465568909150 TID   4 CPU   9(2) restarted on the same CPU
        9:1465568909150 TID   4 sleeping on 'cond var'
        9:1465568909150 TID   4 CPU   9(2) preempted
        9:1465568909150 TID   4 CPU   9(2) restarted on the same CPU
       59:1465568909199 TID   4 sleeping on 'cond var'
       59:1465568909199 TID   4 CPU   9(2) preempted
       59:1465568909199 TID   4 CPU   9(2) restarted on the same CPU
       59:1465568909199 TID   4 sleeping on 'cond var'
       59:1465568909199 TID   4 CPU   9(2) preempted
       59:1465568909199 TID   4 CPU   9(2) restarted on the same CPU
        9:0         TID  10 CPU  11(2) created
        9:1465568909150 TID  10 CPU  11(2) restarted on the same CPU
        9:1465568909150 TID  10 sleeping on 'cond var'
        9:1465568909150 TID  10 CPU  11(2) preempted
        9:0         TID  16 CPU  13(2) created
        9:1465568909150 TID  16 CPU  13(2) restarted on the same CPU
        9:1465568909150 TID  16 sleeping on 'cond var'
        9:1465568909150 TID  16 CPU  13(2) preempted
        9:1465568909150 TID  16 CPU  13(2) restarted on the same CPU
       59:1465568909199 TID  16 sleeping on 'cond var'
       59:1465568909199 TID  16 CPU  13(2) preempted
        9:0         TID   5 CPU  16(1) created
        9:1465568909150 TID   5 CPU  16(1) restarted on the same CPU
        9:1465568909150 TID   5 sleeping on 'cond var'
        9:1465568909150 TID   5 CPU  16(1) preempted
        9:1465568909150 TID   5 CPU  16(1) restarted on the same CPU
       59:1465568909199 TID   5 sleeping on 'cond var'
       59:1465568909199 TID   5 CPU  16(1) preempted
       59:1465568909199 TID   5 CPU  16(1) restarted on the same CPU
       59:1465568909199 TID   5 sleeping on 'cond var'
       59:1465568909199 TID   5 CPU  16(1) preempted
       59:1465568909199 TID   5 CPU  16(1) restarted on the same CPU
       59:1465568909199 TID   5 sleeping on 'cond var'
       59:1465568909199 TID   5 CPU  16(1) preempted
       59:1465568909199 TID   5 CPU  16(1) restarted on the same CPU
        9:0         TID   3 CPU  17(1) created
        9:1465568909150 TID   3 CPU  17(1) restarted on the same CPU
        9:1465568909150 TID   3 sleeping on 'cond var'
        9:1465568909150 TID   3 CPU  17(1) preempted
        9:0         TID   7 CPU  17(1) created
        9:1465568909150 TID   7 CPU  17(1) restarted on the same CPU
        9:1465568909150 TID   7 sleeping on 'cond var'
        9:1465568909150 TID   7 CPU  17(1) preempted
        9:0         TID   9 CPU  17(1) created
        9:1465568909150 TID   9 CPU  17(1) restarted on the same CPU
        9:1465568909150 TID   9 sleeping on 'cond var'
        9:1465568909150 TID   9 CPU  17(1) preempted
        9:0         TID  11 CPU  17(1) created
        9:1465568909150 TID  11 CPU  17(1) restarted on the same CPU
        9:1465568909150 TID  11 sleeping on 'cond var'
        9:1465568909150 TID  11 CPU  17(1) preempted
        9:0         TID  13 CPU  17(1) created
        9:1465568909150 TID  13 CPU  17(1) restarted on the same CPU
        9:1465568909150 TID  13 sleeping on 'cond var'
        9:1465568909150 TID  13 CPU  17(1) preempted
        9:0         TID  15 CPU  17(1) created
        9:1465568909150 TID  15 CPU  17(1) restarted on the same CPU
        9:1465568909150 TID  15 sleeping on 'cond var'
        9:1465568909150 TID  15 CPU  17(1) preempted
        9:1465568909150 TID   3 CPU  17(1) restarted on the same CPU
       59:1465568909199 TID   3 sleeping on 'cond var'
       59:1465568909199 TID   3 CPU  17(1) preempted
       59:1465568909199 TID   3 CPU  17(1) restarted on the same CPU
       59:1465568909199 TID   3 sleeping on 'cond var'
       59:1465568909199 TID   3 CPU  17(1) preempted
       59:1465568909199 TID   3 CPU  17(1) restarted on the same CPU
        0:0         TID   1 CPU  18(1) created
        0:0         TID   1 CPU  18(1) created
        0:0         TID   1 CPU  18(1) created
        9:1465568909150 TID   1 sleeping on 'cond var'
        9:1465568909150 TID   1 CPU  18(1) preempted
        9:1465568909150 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'shuttle'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'shuttle'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
       59:1465568909199 TID   1 CPU  18(1) restarted on the same CPU
       59:1465568909199 TID   1 sleeping on 'cond var'
       59:1465568909199 TID   1 CPU  18(1) preempted
        9:1465568909150 TID  13  from-CPU 17(1) to-cpu 19(1) CPU migration
        9:1465568909150 TID  13 CPU  19(1) restarted on the same CPU
       49:1465568909189 TID  13 CPU  19(1) preempted
       49:1465568909189 TID  13  from-CPU 19(1) to-cpu 22(1) CPU migration
       49:1465568909189 TID  13 CPU  22(1) restarted on the same CPU
       59:1465568909199 TID  13 sleeping on 'cond var'
       59:1465568909199 TID  13 CPU  22(1) preempted
       59:1465568909199 TID  13 CPU  22(1) restarted on the same CPU
       59:1465568909199 TID  13 sleeping on 'cond var'
       59:1465568909199 TID  13 CPU  22(1) preempted
       59:1465568909199 TID  13 CPU  22(1) restarted on the same CPU
       59:1465568909199 TID  13 sleeping on 'cond var'
       59:1465568909199 TID  13 CPU  22(1) preempted
       59:1465568909199 TID  13 CPU  22(1) restarted on the same CPU
       59:1465568909199 TID  11  from-CPU 7(1) to-cpu 23(1) CPU migration
       59:1465568909199 TID  11 CPU  23(1) restarted on the same CPU
       59:1465568909199 TID  16  from-CPU 13(2) to-cpu 24(2) CPU migration
       59:1465568909199 TID  16 CPU  24(2) restarted on the same CPU
       59:1465568909199 TID  16 sleeping on 'cond var'
       59:1465568909199 TID  16 CPU  24(2) preempted
       59:1465568909199 TID  16 CPU  24(2) restarted on the same CPU
        9:0         TID  12 CPU  25(2) created
        9:1465568909150 TID  12 CPU  25(2) restarted on the same CPU
        9:1465568909150 TID  12 sleeping on 'cond var'
        9:1465568909150 TID  12 CPU  25(2) preempted
        9:0         TID   2 CPU  27(2) created
        9:1465568909150 TID   2 CPU  27(2) restarted on the same CPU
        9:1465568909150 TID   2 sleeping on 'cond var'
        9:1465568909150 TID   2 CPU  27(2) preempted
        9:1465568909150 TID   2 CPU  27(2) restarted on the same CPU
       59:1465568909199 TID   2 sleeping on 'cond var'
       59:1465568909199 TID   2 CPU  27(2) preempted
       59:1465568909199 TID   2 CPU  27(2) restarted on the same CPU
       59:1465568909199 TID   2 sleeping on 'cond var'
       59:1465568909199 TID   2 CPU  27(2) preempted
       59:1465568909199 TID   2 CPU  27(2) restarted on the same CPU
        9:1465568909150 TID  14  from-CPU 31(2) to-cpu 28(2) CPU migration
        9:1465568909150 TID  14 CPU  28(2) restarted on the same CPU
       59:1465568909199 TID  14 sleeping on 'cond var'
       59:1465568909199 TID  14 CPU  28(2) preempted
       59:1465568909199 TID  14 CPU  28(2) restarted on the same CPU
       59:1465568909199 TID  14 sleeping on 'cond var'
       59:1465568909199 TID  14 CPU  28(2) preempted
       59:1465568909199 TID  14 CPU  28(2) restarted on the same CPU
        9:0         TID   8 CPU  29(2) created
        9:1465568909150 TID   8 CPU  29(2) restarted on the same CPU
        9:1465568909150 TID   8 sleeping on 'cond var'
        9:1465568909150 TID   8 CPU  29(2) preempted
        9:1465568909150 TID   8 CPU  29(2) restarted on the same CPU
       59:1465568909199 TID   8 sleeping on 'cond var'
       59:1465568909199 TID   8 CPU  29(2) preempted
       59:1465568909199 TID   8 CPU  29(2) restarted on the same CPU
       59:1465568909199 TID   8 sleeping on 'cond var'
       59:1465568909199 TID   8 CPU  29(2) preempted
       59:1465568909199 TID   8 CPU  29(2) restarted on the same CPU
        9:1465568909150 TID  10  from-CPU 11(2) to-cpu 30(2) CPU migration
        9:1465568909150 TID  10 CPU  30(2) restarted on the same CPU
       59:1465568909199 TID  10 sleeping on 'cond var'
       59:1465568909199 TID  10 CPU  30(2) preempted
       59:1465568909199 TID  10 CPU  30(2) restarted on the same CPU
       59:1465568909199 TID  10 sleeping on 'cond var'
       59:1465568909199 TID  10 CPU  30(2) preempted
       59:1465568909199 TID  10 CPU  30(2) restarted on the same CPU
        9:0         TID  14 CPU  31(2) created
        9:1465568909150 TID  14 CPU  31(2) restarted on the same CPU
        9:1465568909150 TID  14 sleeping on 'cond var'
        9:1465568909150 TID  14 CPU  31(2) preempted
        9:0         TID   6 CPU  15(2) created
        9:1465568909150 TID   6 CPU  15(2) restarted on the same CPU
        9:1465568909150 TID   6 sleeping on 'cond var'
        9:1465568909150 TID   6 CPU  15(2) preempted
        9:1465568909150 TID   6 CPU  15(2) restarted on the same CPU
       59:1465568909199 TID   6 sleeping on 'cond var'
       59:1465568909199 TID   6 CPU  15(2) preempted
       59:1465568909199 TID   6 CPU  15(2) restarted on the same CPU
       59:1465568909199 TID   6 sleeping on 'cond var'
       59:1465568909199 TID   6 CPU  15(2) preempted
       59:1465568909199 TID   6 CPU  15(2) restarted on the same CPU

